"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019395","fatty acid oxidation","19/1120","107/18860",0.177570093457944,2.99015353805073,5.18721953710804,1.59077346820428e-05,0.000652557162258072,0.000525315138555979,"ACAA2/ECI1/SOX9/ECI2/HADHB/HADH/ADH5/HADHA/BDH2/DECR1/APPL2/PEX2/ADIPOR2/MFSD2A/PHYH/SESN2/IVD/KLHL25/HACL1",19
"GO:0045446","endothelial cell differentiation","21/1120","126/18860",0.166666666666667,2.80654761904762,5.11223679885159,1.59829390865622e-05,0.000652557162258072,0.000525315138555979,"EZR/HEY1/RBPJ/TJP1/FZD2/S1PR1/NOTCH1/PDPN/EDNRB/GPX1/DLL1/FSTL1/ID1/MSN/ZEB1/PLCB1/LIPA/CTNNB1/VEGFA/RAPGEF2/ZDHHC21",21
"GO:0002181","cytoplasmic translation","29/1120","208/18860",0.139423076923077,2.34778502747253,4.91112655270957,1.61674092065838e-05,0.000655199227920148,0.000527442028228823,"RPS7/RPS2/RPL7A/RPS6/RPS17/RPL13/RPL12/RPS24/RPL41/EIF3E/YBX3/RPL5/EEF1D/RPS3/RPL37/RPS20/RPS26/RPLP0/PABPC1/RPL22L1/PKM/RPL17/EIF3D/EIF2S3/EIF2D/EIF3B/DRG2/ASCC3/TBK1",29
"GO:0021782","glial cell development","22/1120","136/18860",0.161764705882353,2.72400210084034,5.06990080819261,1.64839929009872e-05,0.000663117096774272,0.000533815993016489,"VIM/GSTP1/PHGDH/MDK/ID2/HES5/CLU/ID4/MAP2K2/COL6A1/PRDM8/PLP1/LDLR/DLL1/CDK6/GPM6B/ARHGEF10/MAP2K1/TENM4/GRN/NCSTN/PARD3",22
"GO:0060428","lung epithelium development","12/1120","48/18860",0.25,4.20982142857143,5.594683715156,1.72097127942815e-05,0.000682915075632048,0.0005497535669308,"NFIB/HMGA2/LTA4H/SOX9/MAP2K2/RBPJ/COL6A1/FGFR2/TMEM38B/CTNNB1/MAP2K1/SAV1",12
"GO:0050678","regulation of epithelial cell proliferation","47/1120","416/18860",0.112980769230769,1.9025154532967,4.67697759272107,1.73397599360434e-05,0.000682915075632048,0.0005497535669308,"NFIB/PTN/ZFP36L1/HES1/SFRP1/EFNB2/SPARC/MDK/HES5/HMGA2/HMGB2/CCND1/JUN/CDK4/SOX9/B2M/RBPJ/INTU/NOTCH1/MYCN/UHRF1/EDNRB/SFRP2/ITGB3BP/IFT57/NOTCH2/FZD7/FGFR1/GPX1/XBP1/FGFR2/DUSP10/CDK6/ZEB1/MTA3/PEX2/CTNNB1/AKT3/ZNF703/SAV1/DLG1/VEGFA/GRN/CDC73/ADAM17/MAP2K5/SULF2",47
"GO:0170033","L-amino acid metabolic process","26/1120","177/18860",0.146892655367232,2.47356739305892,4.94908443277489,1.73506114993337e-05,0.000682915075632048,0.0005497535669308,"PHGDH/PSAT1/UCP2/SHMT2/NIT2/QPRT/PYCR1/P4HB/AASS/ALDH6A1/PCBD1/GCAT/GLUD1/HIBCH/QDPR/AFMID/MTAP/APIP/ATP2B4/PSPH/MTHFD1/ALDH18A1/GPT2/MSRA/GCLM/IVD",26
"GO:0036294","cellular response to decreased oxygen levels","25/1120","167/18860",0.149700598802395,2.52085115483319,4.96017476249198,1.79947263260086e-05,0.000703208198068521,0.000566089736451278,"ZFP36L1/SFRP1/NFE2L2/ACAA2/CHCHD2/ENO1/NOTCH1/SDHD/E2F1/TP53/P4HB/FOS/FAM162A/AK4/BMP7/CCNA2/FGFR2/MAP2K1/SOX2/SUV39H2/VEGFA/HILPDA/MT3/TIGAR/BNIP3",25
"GO:0048712","negative regulation of astrocyte differentiation","7/1120","16/18860",0.4375,7.3671875,6.40195499059291,1.81924106809932e-05,0.000705891339260382,0.000568249692342483,"HES5/HMGA2/ID4/MYCN/NR2E1/DAB1/LDLR",7
"GO:0001649","osteoblast differentiation","34/1120","265/18860",0.128301886792453,2.16051212938005,4.78042009591952,1.91170712439173e-05,0.00073654575193994,0.000592926805667531,"IGFBP2/SFRP1/CLIC1/ID2/GLI3/REST/SOX9/ID4/FBL/COL6A1/ATRAID/NOTCH1/BCAP29/LEF1/SFRP2/IGFBP5/BMP7/FERMT2/FGFR2/FBXO5/UFL1/SMAD5/ID1/CAT/CDK6/CBFB/RORB/CTNNB1/SOX2/TOB1/VEGFA/TWSG1/SMAD9/CITED1",34
"GO:0048839","inner ear development","29/1120","210/18860",0.138095238095238,2.32542517006803,4.85307470719634,1.94279028453956e-05,0.000743287108161953,0.000598353665845676,"HES1/SPARC/HES5/GLI3/MYO6/REST/SOX9/CHD7/INSIG1/RBPJ/COL11A1/FZD2/MCM2/NEUROD1/NOTCH1/LRIG1/MYCN/ANP32B/CECR2/LIN7A/FGFR1/CCNA2/DLL1/FGFR2/ADGRV1/ZEB1/SOX2/MYCL/ATP8A2",29
"GO:0071897","DNA biosynthetic process","25/1120","168/18860",0.148809523809524,2.50584608843537,4.92605065827423,1.99710947213243e-05,0.000758762911252535,0.000610811844400736,"TYMS/CDK1/USP1/RPA1/JADE1/PCNA/CENPF/TK1/TP53/RRM1/POLD2/RFC1/CCNA2/RFC5/POLE4/POLD3/CTNNB1/RFC4/LIG1/VEGFA/GAR1/CHRAC1/RFC3/POLI/WRN",25
"GO:0008203","cholesterol metabolic process","24/1120","158/18860",0.151898734177215,2.55786618444846,4.94090156176761,2.05493027245174e-05,0.000775346449695413,0.00062416176115703,"FDFT1/NPC2/ACAA2/HMGCS1/FDPS/DHCR7/MSMO1/IDI1/INSIG1/LSS/LDLR/STARD4/DHCR24/KPNB1/HSD17B7/MVD/ACLY/CAT/GNAI1/LIPA/SCARB1/MVK/OSBPL1A/NSDHL",24
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","19/1120","109/18860",0.174311926605505,2.93528833551769,5.09141203635691,2.08855705925742e-05,0.000782636689808037,0.000630030478437854,"CCND1/CDK4/BARD1/CDK1/CLSPN/CHEK1/CENPF/CDK2/RRM1/RBBP8/NAE1/FBXO5/WEE1/CDK6/MTA3/RAD51C/CDC25B/RCC2/DONSON",19
"GO:0046037","GMP metabolic process","9/1120","28/18860",0.321428571428571,5.41262755102041,5.87110164146915,2.19663162088147e-05,0.000813004679651217,0.000654477018472653,"PAICS/GMPS/ATIC/IMPDH2/PPAT/APRT/ADK/DLG1/MAGI3",9
"GO:0016125","sterol metabolic process","25/1120","169/18860",0.14792899408284,2.49101859678783,4.89217154941198,2.2141783452391e-05,0.000813004679651217,0.000654477018472653,"FDFT1/NPC2/ACAA2/HMGCS1/FDPS/DHCR7/MSMO1/IDI1/INSIG1/EBPL/LSS/LDLR/STARD4/DHCR24/KPNB1/HSD17B7/MVD/ACLY/CAT/GNAI1/LIPA/SCARB1/MVK/OSBPL1A/NSDHL",25
"GO:1902652","secondary alcohol metabolic process","25/1120","169/18860",0.14792899408284,2.49101859678783,4.89217154941198,2.2141783452391e-05,0.000813004679651217,0.000654477018472653,"FDFT1/NPC2/ACAA2/HMGCS1/FDPS/DHCR7/MSMO1/IDI1/INSIG1/LSS/LDLR/FGFR1/STARD4/DHCR24/KPNB1/HSD17B7/MVD/ACLY/CAT/GNAI1/LIPA/SCARB1/MVK/OSBPL1A/NSDHL",25
"GO:0021953","central nervous system neuron differentiation","32/1120","245/18860",0.130612244897959,2.19941690962099,4.74802747150142,2.32482412138862e-05,0.000844714917959818,0.000680004082144874,"NFIB/HES1/EMX1/SFRP1/FEZF2/TBR1/HES5/GLI3/TGIF1/B2M/ID4/TGIF2/NEUROD1/ITGB1/NOTCH1/SFRP2/NR2E1/PRDM8/DAB1/FGFR2/TULP3/BTG2/LRP6/RORB/CTNNB1/MAP2K1/SPOCK1/MIB1/RYK/NIN/RAPGEF2/DCC",32
"GO:0003158","endothelium development","23/1120","149/18860",0.154362416107383,2.59935282837967,4.92470761821857,2.33141934951439e-05,0.000844714917959818,0.000680004082144874,"EZR/HEY1/RHOA/RBPJ/TJP1/FZD2/S1PR1/NOTCH1/PDPN/EDNRB/BSG/GPX1/DLL1/FSTL1/ID1/MSN/ZEB1/PLCB1/LIPA/CTNNB1/VEGFA/RAPGEF2/ZDHHC21",23
"GO:0090287","regulation of cellular response to growth factor stimulus","44/1120","385/18860",0.114285714285714,1.92448979591837,4.60502293008242,2.40924615566256e-05,0.000867170113001965,0.000698080742056243,"FGFBP3/HES1/SFRP1/HES5/GPC1/DOK5/VEPH1/SHISA2/RASL11B/RBPJ/HDAC1/CRB2/RGMA/ITGB1/SDCBP/NOTCH1/PRKCB/SFRP2/TP53/LTBP1/SAP30/CD63/NOTCH2/RBBP7/LTBP4/TET1/XBP1/DLL1/FSTL1/ZEB1/NEO1/CYFIP1/TMEM108/CTNNB1/ATP2B4/ZNF703/TOB1/VEGFA/TWSG1/ADAM17/MT3/CITED1/DMD/SULF2",44
"GO:0045165","cell fate commitment","37/1120","304/18860",0.121710526315789,2.04951832706767,4.63528210400208,2.72506384340208e-05,0.00097443295995116,0.000784428422483267,"NFIA/NFIB/HES1/SOX5/SFRP1/FEZF2/TBR1/ID2/HES5/GLI3/SOX9/RHOA/DMRTA2/RBPJ/GAS1/HDAC1/NEUROD1/ITGB1/NOTCH1/PDPN/SFRP2/NR2E1/TP53/NOTCH2/FZD7/RBBP7/FGFR1/DLL1/FGFR2/TCF3/SMAD5/MTA3/CTNNB1/TENM4/SOX2/CDC73/GATAD2A",37
"GO:0045667","regulation of osteoblast differentiation","24/1120","161/18860",0.149068322981366,2.51020408163265,4.83538346170249,2.82168584470322e-05,0.00100243138028385,0.000806967435012868,"IGFBP2/SFRP1/CLIC1/ID2/GLI3/REST/SOX9/ATRAID/NOTCH1/SFRP2/IGFBP5/BMP7/FERMT2/FGFR2/FBXO5/SMAD5/ID1/CDK6/RORB/CTNNB1/TOB1/VEGFA/TWSG1/CITED1",24
"GO:0060502","epithelial cell proliferation involved in lung morphogenesis","6/1120","12/18860",0.5,8.41964285714286,6.46000005105437,2.93222449845318e-05,0.00103498066006693,0.000833169935587648,"NFIB/HMGA2/SOX9/MAP2K2/FGFR2/MAP2K1",6
"GO:0072593","reactive oxygen species metabolic process","31/1120","237/18860",0.130801687763713,2.20260699216395,4.68127990906835,3.01361334236918e-05,0.00105688965359627,0.000850806897737696,"PRDX1/GSTP1/TSPO/NFE2L2/PRDX4/UCP2/RHOA/COL6A1/DHFR/PRDX6/MYCN/DDIT4/PRCP/GNAI2/DCXR/TP53/PREX1/STK17A/GPX1/IFI6/BMP7/CAT/GADD45A/LIPA/IMMP2L/CBR1/FAM210B/MT3/SESN2/TIGAR/BNIP3",31
"GO:0009124","nucleoside monophosphate biosynthetic process","11/1120","43/18860",0.255813953488372,4.30772425249169,5.45606916024532,3.05019668280242e-05,0.00106290611793707,0.000855650212594391,"TYMS/PAICS/GMPS/DCTD/TK1/ATIC/IMPDH2/DUT/PPAT/APRT/ADK",11
"GO:0036293","response to decreased oxygen levels","39/1120","330/18860",0.118181818181818,1.9900974025974,4.55920074902996,3.2654404261689e-05,0.00113071041592216,0.000910233360632291,"ZFP36L1/SFRP1/NFE2L2/ACAA2/CHCHD2/ENO1/UCP2/REST/COL6A1/NOTCH1/HSP90B1/HIF3A/CXCR4/DDIT4/SDHD/E2F1/TP53/P4HB/FOS/FAM162A/AK4/EGR1/BMP7/CCNA2/FGFR2/CAPN2/CAT/MAP2K1/SOX2/SUV39H2/SLC2A8/VEGFA/HILPDA/ADAM17/MT3/SLC2A1/TIGAR/BNIP1/BNIP3",39
"GO:0046033","AMP metabolic process","8/1120","23/18860",0.347826086956522,5.85714285714286,5.85639633252488,3.31512995036885e-05,0.00114069660116151,0.00091827234110184,"PAICS/ATIC/AK4/AK2/PPAT/APRT/ADK/AK3",8
"GO:1905818","regulation of chromosome separation","15/1120","76/18860",0.197368421052632,3.32354323308271,5.09982234875809,3.40365238913503e-05,0.00116383638880986,0.000936900105009273,"SMC4/MAD2L1/UBE2C/CENPF/ZWINT/BIRC5/SPC25/SMC2/NCAPG/NUF2/PSMG2/FBXO5/BUB3/CUL3/CDC23",15
"GO:0000724","double-strand break repair via homologous recombination","27/1120","195/18860",0.138461538461538,2.33159340659341,4.6964151295576,3.54156125390108e-05,0.00119604207531437,0.00096282600950761,"GINS2/MCM3/MCM7/RPA1/MCM5/HELLS/PARP1/CHEK1/MCM2/RAD51AP1/RMI2/UHRF1/MCM6/RPA3/MCM4/RBBP8/TIMELESS/FEN1/UFL1/MMS22L/SKP2/RPA2/NSMCE4A/ZSWIM7/RECQL/RAD51C/WRN",27
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","27/1120","195/18860",0.138461538461538,2.33159340659341,4.6964151295576,3.54156125390108e-05,0.00119604207531437,0.00096282600950761,"RPS7/HSPB1/YBX3/RPS3/NFE2L2/ENO1/CLU/HELLS/HDAC1/PARP1/URI1/IVNS1ABP/SFRP2/PYCR1/TP53/P4HB/PPIF/MIF/GPX1/XBP1/PTTG1IP/TXNDC12/CTNNB1/MAP2K1/TMEM161A/ATAD5/TAF9B",27
"GO:0051310","metaphase chromosome alignment","18/1120","104/18860",0.173076923076923,2.91449175824176,4.91916729377221,3.77098721556663e-05,0.00125755487606822,0.00101234443842065,"CDT1/CDK1/CENPF/ZWINT/BIRC5/SPC25/CENPQ/NUF2/KPNB1/DSN1/BUB3/CUL3/MIS12/RRS1/RCC2/CDC23/RMDN1/SEH1L",18
"GO:0006066","alcohol metabolic process","42/1120","368/18860",0.114130434782609,1.921875,4.48740779956517,3.7786331420512e-05,0.00125755487606822,0.00101234443842065,"TPI1/FDFT1/NPC2/ACAA2/HMGCS1/PLPP3/FDPS/DHCR7/REST/MSMO1/IDI1/INSIG1/ISYNA1/DHFR/AKR7A2/AKR1A1/EDNRB/LSS/IMPA2/SPTSSA/LDLR/FGFR1/STARD4/PCBD1/DHCR24/KPNB1/ACSS2/HSD17B7/MVD/ACLY/CAT/QDPR/GNAI1/NAPEPLD/PLCB1/LIPA/SCARB1/MVK/GALK1/OSBPL1A/NSDHL/ACER3",42
"GO:0001701","in utero embryonic development","47/1120","429/18860",0.10955710955711,1.84486346986347,4.44766699027646,3.7926623021615e-05,0.00125755487606822,0.00101234443842065,"ZFP36L1/HES1/EMX1/RPL13/HEY1/YBX3/RCN1/GLI3/FKBP10/CCNB1IP1/CHD7/RBPJ/RPA1/CCNB2/MDFI/CHEK1/CMTM3/ITGB1/NASP/NOTCH1/LEF1/RRM2/TP53/NOTCH2/FGFR1/BMP7/RBBP8/TET1/FGFR2/SLC39A1/CAPN2/MAFG/TRIM28/CUL3/CTNNB1/MAFF/PSPH/MAP2K1/HOPX/FLVCR1/MIB1/VEGFA/PTPN18/GRN/NSDHL/BYSL/CITED1",47
"GO:0006163","purine nucleotide metabolic process","49/1120","454/18860",0.107929515418502,1.81745594713656,4.43000390626839,3.84595898251764e-05,0.00126754467429843,0.00102038632738451,"LDHB/TSPO/NME4/TPI1/PAICS/PDE1A/TKT/ENO1/DERA/UCP2/GMPS/DNPH1/PGM1/COL6A1/PARP1/PKM/NUDT5/DDIT4/QPRT/SDHD/DCXR/TP53/NT5C/ATIC/IMPDH2/AK4/ALDOC/AK2/NME3/PNP/PPAT/ACO1/AFMID/LIPA/APRT/ADK/MAP2K1/AK3/MTHFD1/NAPRT/DLG1/GALK1/NADK/DHTKD1/NUDT16/FOXK1/MAGI3/JMJD8/TIGAR",49
"GO:1901607","alpha-amino acid biosynthetic process","13/1120","60/18860",0.216666666666667,3.6485119047619,5.16285780350589,4.02956680069513e-05,0.00132010538722174,0.00106269823473737,"PHGDH/PSAT1/SHMT2/PYCR1/PCBD1/GLUD1/MTAP/APIP/ATP2B4/PSPH/MTHFD1/ALDH18A1/SEPHS1",13
"GO:0006284","base-excision repair","12/1120","52/18860",0.230769230769231,3.88598901098901,5.23620415169487,4.09038246921599e-05,0.00133205252911195,0.00107231580521301,"RPS3/HMGA2/RPA1/PARP1/PCNA/RPA3/UNG/FEN1/RPA2/LIG1/MUTYH/WRN",12
"GO:0051983","regulation of chromosome segregation","21/1120","134/18860",0.156716417910448,2.63899253731343,4.78407962844356,4.13908180091315e-05,0.00133993588951455,0.00107866199034697,"SMC4/CDK1/MAD2L1/UBE2C/BRD7/CENPF/ZWINT/RMI2/BIRC5/SPC25/SMC2/NCAPG/NUF2/PSMG2/FBXO5/NEK6/BUB3/CUL3/RIOK2/RCC2/CDC23",21
"GO:2000136","regulation of cell proliferation involved in heart morphogenesis","7/1120","18/18860",0.388888888888889,6.54861111111111,5.91764044404344,4.55548066831107e-05,0.00146133433630483,0.00117638897211121,"HES1/NACA/SOX9/RBPJ/NOTCH1/CTNNB1/PIM1",7
"GO:0000075","cell cycle checkpoint signaling","26/1120","187/18860",0.13903743315508,2.3412910618793,4.63157092596317,4.56750450572339e-05,0.00146133433630483,0.00117638897211121,"RPS27L/CCND1/CDT1/BARD1/CDK1/MAD2L1/CLSPN/CHEK1/CENPF/ZWINT/CDK2/BIRC5/SPC25/E2F1/WDR76/TP53/NUF2/RBBP8/PSMG2/NAE1/TIMELESS/UFL1/BUB3/RPA2/TIPIN/DONSON",26
"GO:0007093","mitotic cell cycle checkpoint signaling","21/1120","136/18860",0.154411764705882,2.60018382352941,4.70577921930261,5.17702350901867e-05,0.00164671486150239,0.00132562217636072,"RPS27L/CCND1/BARD1/CDK1/MAD2L1/CLSPN/CHEK1/CENPF/ZWINT/CDK2/BIRC5/SPC25/TP53/NUF2/RBBP8/PSMG2/NAE1/BUB3/RPA2/TIPIN/DONSON",21
"GO:0035107","appendage morphogenesis","23/1120","157/18860",0.146496815286624,2.4669017288444,4.6375301225107,5.42860756653253e-05,0.00170689149405169,0.00137406497630805,"NFIA/GLI3/SOX9/CHD7/INTU/COL6A1/HDAC1/NOTCH1/MYCN/LEF1/SFRP2/ZNF219/NOTCH2/FGFR1/BMP7/FGFR2/TULP3/CTNNB1/FLVCR1/CRABP2/TMEM107/ZBTB16/AFF3",23
"GO:0035108","limb morphogenesis","23/1120","157/18860",0.146496815286624,2.4669017288444,4.6375301225107,5.42860756653253e-05,0.00170689149405169,0.00137406497630805,"NFIA/GLI3/SOX9/CHD7/INTU/COL6A1/HDAC1/NOTCH1/MYCN/LEF1/SFRP2/ZNF219/NOTCH2/FGFR1/BMP7/FGFR2/TULP3/CTNNB1/FLVCR1/CRABP2/TMEM107/ZBTB16/AFF3",23
"GO:0051783","regulation of nuclear division","22/1120","147/18860",0.149659863945578,2.52016520894072,4.64910421294475,5.6376136191901e-05,0.00176247909203366,0.00141881355685362,"NUSAP1/MAD2L1/UBE2C/CHEK1/RAD51AP1/CENPF/ZWINT/MKI67/BIRC5/SPC25/NUF2/CALR/BMP7/OBSL1/PSMG2/FBXO5/KIF20B/PLCB1/BUB3/CUL3/RCC1/CDC23",22
"GO:0170034","L-amino acid biosynthetic process","11/1120","46/18860",0.239130434782609,4.02678571428571,5.16430109863036,6.00405192566212e-05,0.00186637318666463,0.0015024493574743,"PHGDH/PSAT1/SHMT2/PYCR1/PCBD1/GLUD1/MTAP/APIP/PSPH/MTHFD1/ALDH18A1",11
"GO:0000725","recombinational repair","27/1120","201/18860",0.134328358208955,2.26199360341151,4.51962636941642,6.05001992940497e-05,0.00187003723354659,0.00150539895240145,"GINS2/MCM3/MCM7/RPA1/MCM5/HELLS/PARP1/CHEK1/MCM2/RAD51AP1/RMI2/UHRF1/MCM6/RPA3/MCM4/RBBP8/TIMELESS/FEN1/UFL1/MMS22L/SKP2/RPA2/NSMCE4A/ZSWIM7/RECQL/RAD51C/WRN",27
"GO:0031103","axon regeneration","12/1120","54/18860",0.222222222222222,3.74206349206349,5.07011376693415,6.09033532241793e-05,0.00187192272746902,0.00150691679414528,"PTN/TSPO/JUN/MAP2K2/RGMA/DHFR/RTN4RL2/NEO1/MAP2K1/RTN4R/GRN/ADAM17",12
"GO:0008652","amino acid biosynthetic process","14/1120","71/18860",0.197183098591549,3.32042253521127,4.92193585575878,6.23720261299154e-05,0.00190635393830596,0.00153463426831853,"PHGDH/SLC1A3/PSAT1/SHMT2/PYCR1/PCBD1/GLUD1/MTAP/APIP/ATP2B4/PSPH/MTHFD1/ALDH18A1/SEPHS1",14
"GO:0051017","actin filament bundle assembly","24/1120","169/18860",0.142011834319527,2.39137785291631,4.56524094413273,6.27598880087877e-05,0.00190755192942265,0.00153559866332613,"EZR/SFRP1/CALD1/LIMCH1/RHOC/RHOA/TJP1/PAWR/S1PR1/HSP90B1/AIF1L/FERMT2/SPIRE1/SORBS3/EPS8/NEDD9/CD47/WASF2/CUL3/FLNA/ARHGEF10/ACTN1/FHOD3/RHPN1",24
"GO:0009219","pyrimidine deoxyribonucleotide metabolic process","8/1120","25/18860",0.32,5.38857142857143,5.51698619523567,6.57383473247041e-05,0.00198704142659368,0.00159958851530423,"TYMS/DCTD/NT5C/DUT/UNG/NME3/DTYMK/NT5M",8
"GO:0001666","response to hypoxia","37/1120","317/18860",0.116719242902208,1.9654686795854,4.35581429005158,6.709641342114e-05,0.00201694768036845,0.0016236633531177,"ZFP36L1/SFRP1/NFE2L2/ACAA2/CHCHD2/ENO1/UCP2/REST/NOTCH1/HSP90B1/HIF3A/CXCR4/DDIT4/SDHD/E2F1/TP53/P4HB/FOS/FAM162A/AK4/EGR1/BMP7/CCNA2/FGFR2/CAPN2/CAT/MAP2K1/SOX2/SUV39H2/SLC2A8/VEGFA/HILPDA/ADAM17/MT3/SLC2A1/TIGAR/BNIP3",37
"GO:0010657","muscle cell apoptotic process","17/1120","99/18860",0.171717171717172,2.89159451659452,4.74142828126526,6.80828987314074e-05,0.00202390955698297,0.00162926773444992,"NACA/MDK/NFE2L2/PDE1A/COL6A1/NOTCH1/SFRP2/TP53/PDCD4/BAG3/BMP7/CAPN2/E2F3/LRP6/TIGAR/MAP2K5/BNIP3",17
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","7/1120","19/18860",0.368421052631579,6.20394736842105,5.70228940576313,6.84378117422499e-05,0.00202390955698297,0.00162926773444992,"PAICS/GMPS/ATIC/IMPDH2/PPAT/APRT/ADK",7
"GO:0061323","cell proliferation involved in heart morphogenesis","7/1120","19/18860",0.368421052631579,6.20394736842105,5.70228940576313,6.84378117422499e-05,0.00202390955698297,0.00162926773444992,"HES1/NACA/SOX9/RBPJ/NOTCH1/CTNNB1/PIM1",7
"GO:0010718","positive regulation of epithelial to mesenchymal transition","13/1120","63/18860",0.206349206349206,3.47477324263039,4.94370957515482,6.91717530630454e-05,0.00203461645703184,0.00163788689765581,"MDK/EMP2/CRB2/SDCBP/NOTCH1/LEF1/PDPN/GLIPR2/BMP7/FERMT2/EZH2/CTNNB1/ZNF703",13
"GO:0007369","gastrulation","27/1120","203/18860",0.133004926108374,2.23970795214638,4.46208700319134,7.18777011283491e-05,0.00210290322392085,0.00169285843805805,"SFRP1/HMGA2/PLPP3/TGIF1/TGIF2/COL6A1/CRB2/COL11A1/ITGB1/LEF1/SFRP2/TP53/FZD7/FGFR1/BMP7/FGFR2/UGDH/CUL3/CTNNB1/MAP2K1/TENM4/SOX2/COL4A2/TWSG1/CDC73/MAP2K5/MMP15",27
"GO:0022612","gland morphogenesis","20/1120","129/18860",0.155038759689922,2.61074197120709,4.61245224082395,7.30439440654085e-05,0.00211580432762303,0.00170324395747429,"NFIB/PTN/SFRP1/MDK/GLI3/SOX9/ID4/NOTCH1/IGFBP5/NOTCH2/FGFR1/BMP7/XBP1/FGFR2/PLAG1/MSN/LIPA/CUL3/TWSG1/SULF2",20
"GO:0007088","regulation of mitotic nuclear division","19/1120","119/18860",0.159663865546218,2.68862545018007,4.64303507711267,7.30921253739266e-05,0.00211580432762303,0.00170324395747429,"NUSAP1/MAD2L1/UBE2C/CHEK1/CENPF/ZWINT/MKI67/BIRC5/SPC25/NUF2/BMP7/OBSL1/PSMG2/FBXO5/KIF20B/BUB3/CUL3/RCC1/CDC23",19
"GO:1902692","regulation of neuroblast proliferation","11/1120","47/18860",0.234042553191489,3.9411094224924,5.07250656260237,7.42188868061268e-05,0.00213247569485248,0.00171666457729517,"PTN/GLI3/ID4/DMRTA2/ITGB1/NOTCH1/NR2E1/TP53/BTG2/CTNNB1/VEGFA",11
"GO:0043010","camera-type eye development","42/1120","379/18860",0.110817941952507,1.86609498680739,4.2797059457429,7.44476069670672e-05,0.00213247569485248,0.00171666457729517,"NFIA/NFIB/VIM/LHX2/HES1/RCN1/HES5/GLI3/SLC17A7/JUN/NES/SOX9/TGIF1/CHD7/TGIF2/HDAC1/CRB2/NEUROD1/NOTCH1/FJX1/NR2E1/BSG/RRM1/FOS/NOTCH2/DRAM2/BMP7/DLL1/MDM1/TULP3/ZEB1/FAT1/RORB/CTNNB1/ATP2B4/MFSD2A/DLG1/VEGFA/TWSG1/GRN/TENM3/ATP8A2",42
"GO:0001503","ossification","48/1120","455/18860",0.105494505494505,1.77645211930926,4.2125396434956,8.09836389124136e-05,0.00230499552815225,0.00185554479404112,"PTN/IGFBP2/SFRP1/CLIC1/MDK/ID2/GLI3/REST/SOX9/ID4/RHOA/FBL/RBPJ/INTU/COL6A1/ATRAID/S1PR1/NOTCH1/BCAP29/LEF1/LRRC17/SFRP2/FGFR3/IGFBP5/NAB1/BMP7/FERMT2/FGFR2/FBXO5/PDLIM7/UFL1/SMAD5/ID1/CAT/CDK6/ADGRV1/CBFB/TMEM38B/RORB/GPM6B/CTNNB1/SOX2/TOB1/VEGFA/TWSG1/SMAD9/ZBTB16/CITED1",48
"GO:0048562","embryonic organ morphogenesis","36/1120","308/18860",0.116883116883117,1.96822820037106,4.3047630563267,8.13131304941298e-05,0.00230499552815225,0.00185554479404112,"HES1/SPARC/ID2/GLI3/MYO6/REST/SOX9/TEAD2/CHD7/INSIG1/MDFI/CRB2/COL11A1/FZD2/NEUROD1/NOTCH1/LRIG1/MYCN/IFT57/NOTCH2/FGFR1/MFAP2/BMP7/DLL1/FGFR2/SLC39A1/TULP3/ZEB1/ARL13B/CTNNB1/FLVCR1/MTHFD1/MIB1/DLG1/PPP1R35/ATP8A2",36
"GO:1901293","nucleoside phosphate biosynthetic process","38/1120","332/18860",0.114457831325301,1.92738812392427,4.28358939516672,8.18504833388643e-05,0.00230826801209756,0.00185817917683021,"NME4/TYMS/PAICS/ENO1/GMPS/PARP1/GNPDA1/ELOVL5/HSD17B12/RRM2/QPRT/SDHD/DCTD/TK1/RRM1/ATIC/IMPDH2/PPT1/AK4/AK2/DUT/ACSS2/NME3/UGDH/ACLY/PNP/PPAT/AFMID/LIPA/APRT/ADK/PGM3/MAP2K1/AK3/DTYMK/MTHFD1/NAPRT/NADK",38
"GO:0009410","response to xenobiotic stimulus","47/1120","443/18860",0.106094808126411,1.78656078684295,4.20936169057441,8.35012098376473e-05,0.00234274420011163,0.00188593285808754,"IGFBP2/GSTP1/EMX1/TSPO/EMX2/SFRP1/CMBL/MDK/NFE2L2/SLC1A3/MCM7/BCHE/CCND1/JUN/MYO6/CDK4/TGIF1/COL6A1/HADH/PCNA/GSTO1/CENPF/TP53I13/SFRP2/E2F1/TP53/FOS/ADD3/CALR/GPX1/CRYZ/KCNQ3/PNP/VKORC1/CAT/SRP68/LIPA/CTNNB1/GRIA1/CBR1/GAS6/ADAM17/PMS1/GCLM/LRP8/TIGAR/TPMT",47
