"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001708","cell fate specification","20/1026","112/18860",0.178571428571429,3.28251183514341,5.81103119032308,2.36377490940802e-06,9.9106981887196e-05,7.92807696695339e-05,"SOX2/ASCL1/SOX9/POU3F2/DLL1/FGFR1/HDAC1/ITGB1/SFRP2/GLI3/NOTCH1/PAX6/RBBP7/MTA3/LMO4/SMO/PTCH1/GLI2/CTNNB1/MTA1",20
"GO:0051984","positive regulation of chromosome segregation","10/1026","30/18860",0.333333333333333,6.12735542560104,6.74120478518882,2.40479792842662e-06,0.00010002035543912,8.00114241281144e-05,"BIRC5/SMC4/CDK1/CDC6/AURKB/CDCA8/CCNB1/NCAPD2/RCC2/SMC2",10
"GO:0051170","import into nucleus","27/1026","184/18860",0.146739130434783,2.69736842105263,5.54947279086072,2.46028747950081e-06,0.000101516147666069,8.12079852256283e-05,"RPL23/ZIC1/HNRNPA1/NPM1/RAN/PHB2/TP53/PTTG1IP/GLI3/NOTCH1/CDK1/STK3/SMO/SMAD3/CDKN1A/ELAVL1/IPO5/APPL2/XBP1/TRIM28/FLNA/BAG3/NUP54/LMNA/NUP35/NUP107/TARDBP",27
"GO:0002065","columnar/cuboidal epithelial cell differentiation","20/1026","113/18860",0.176991150442478,3.25346305784126,5.76278483177765,2.72743583401522e-06,0.000111063144091037,8.88451184546999e-05,"ASCL1/HES1/SOX9/POU3F2/DLL1/TJP1/JAG1/NOTCH1/PROX1/FGFR2/FST/BMP7/XBP1/BCCIP/MSX1/CTNNB1/LEF1/CEBPB/E2F4/ZNF800",20
"GO:0030178","negative regulation of Wnt signaling pathway","27/1026","185/18860",0.145945945945946,2.6827880512091,5.51688089582205,2.73438785221248e-06,0.000111063144091037,8.88451184546999e-05,"SOX2/MDK/SOX9/CXXC4/IGFBP2/HDAC1/ANKRD6/SFRP2/WWTR1/GLI3/NOTCH1/TPBG/EGR1/TCF7L2/APCDD1/STK3/GPC3/FRZB/G3BP1/NXN/TLE4/CTNNB1/KREMEN1/ZNRF3/MDFI/DDIT3/TLE1",27
"GO:0048593","camera-type eye morphogenesis","23/1026","143/18860",0.160839160839161,2.95655611445085,5.63314377794722,2.78967931147862e-06,0.000112430563878894,8.99389878388579e-05,"NTRK2/SOX9/CRB2/IRX5/DLL1/ZEB1/GLI3/JAG1/NOTCH1/MEIS1/PAX6/TSPAN12/PROX1/SDK2/AHI1/BMP7/ATF4/FAT1/CITED2/HIPK2/EPHB2/CTNNB1/MFSD2A",23
"GO:1901796","regulation of signal transduction by p53 class mediator","21/1026","123/18860",0.170731707317073,3.13840155945419,5.70690205851043,2.82252817738142e-06,0.000112879415340046,9.02980471970364e-05,"RPS20/RPS7/RPS15/RPL5/RPL23/RPL11/NPM1/RPL37/PMAIP1/TP53/PTTG1IP/BCL2L12/AURKB/CHEK1/TRIAP1/HIPK2/MSX1/UFL1/MDM2/ATAD5/RRS1",21
"GO:0021510","spinal cord development","19/1026","104/18860",0.182692307692308,3.35826210826211,5.78425272782929,2.95500037012987e-06,0.000116386719123524,9.31037197957185e-05,"ZIC1/ASCL1/PHGDH/DLL1/PBX3/PAX7/ACTL6A/GLI3/NOTCH1/PAX6/FOXB1/PROX1/LMO4/SMO/PTCH1/MPST/GLI2/BAG3/ABT1",19
"GO:0051310","metaphase chromosome alignment","19/1026","104/18860",0.182692307692308,3.35826210826211,5.78425272782929,2.95500037012987e-06,0.000116386719123524,9.31037197957185e-05,"CDT1/BIRC5/CENPF/ZWINT/NUF2/CDK1/CENPQ/KIFC1/AURKB/CDCA8/CCNB1/DSN1/RCC2/BOD1/SPC25/PSRC1/SKA2/RRS1/RACGAP1",19
"GO:0008380","RNA splicing","52/1026","490/18860",0.106122448979592,1.95074989059951,5.11467891890405,3.17380256752532e-06,0.000124064658259881,9.92456980157699e-05,"RPS26/HNRNPA1/SNRPF/NPM1/SCAF11/SNRPE/SRSF3/SRSF9/TMBIM6/CLNS1A/MAGOH/HNRNPA1L2/SNRPD2/SNRPB/PTBP1/SNRPG/SRSF2/PABPC1/ENY2/CCNL1/ARL6IP4/PRDX6/ILDR2/QKI/REST/SNRPD1/PCBP4/LSM6/PPIL3/RBMX/SNRPD3/LSM7/ALYREF/NSRP1/LSM8/SRSF10/PDCD7/TRA2B/SNRPA/PNN/DHX40/MBNL1/NOVA1/AKAP17A/HNRNPF/WBP4/RBM28/MAGOHB/DHX15/RSRC1/TARDBP/SART3",52
"GO:0007051","spindle organization","29/1026","209/18860",0.138755980861244,2.55062163649421,5.40675326378368,3.33889488357339e-06,0.000129359443621171,0.000103481269018788,"RPS3/RAN/CCNB2/BIRC5/RHOA/CDC20/UHRF1/NUF2/MYBL2/CENPH/ASPM/KIFC1/AURKB/FBXO5/TPX2/CDCA8/EZR/CCNB1/AAAS/BCCIP/FLNA/SPC25/RCC1/PSRC1/GPSM2/SKA2/PRC1/HAUS6/RACGAP1",29
"GO:0034508","centromere complex assembly","10/1026","31/18860",0.32258064516129,5.92969879896875,6.58864690482693,3.3774307250574e-06,0.000129359443621171,0.000103481269018788,"CENPF/NASP/CENPN/CENPK/MIS18BP1/ITGB3BP/CENPH/HJURP/MIS18A/CENPW",10
"GO:0040034","regulation of development, heterochronic","7/1026","14/18860",0.5,9.19103313840156,7.35362936445663,3.38389773657997e-06,0.000129359443621171,0.000103481269018788,"ASCL1/HES1/DLL1/JAG1/NOTCH1/PAX6/MSX1",7
"GO:0051962","positive regulation of nervous system development","36/1026","291/18860",0.123711340206186,2.27407005486224,5.25356577774634,3.61860941133953e-06,0.000136690160616284,0.000109345486398181,"CXCR4/NAP1L1/MDK/NTRK2/ID4/METRN/ASCL1/RND2/HES1/HDAC1/ITGB1/PPP1CC/LRRN1/CRABP2/GLI3/NOTCH1/TPBG/E2F1/PAX6/LRP2/GRID2/SMO/ASPM/QKI/EPHB3/EGR2/CUX1/EPHB2/OBSL1/FLRT3/CTNNB1/FZD3/UFL1/MAP2K2/FXR1/EPHA4",36
"GO:0033044","regulation of chromosome organization","32/1026","244/18860",0.131147540983607,2.41076279040041,5.32003333940356,3.62824430949166e-06,0.000136690160616284,0.000109345486398181,"HNRNPA1/BIRC5/CDK2/ACTL6A/CENPF/TP53/UBE2C/MAD2L1/SMC4/ZWINT/CDC20/NUF2/RMI2/CDK1/CDC6/SMARCA5/AURKB/PTGES3/FBXO5/FEN1/CDCA8/CCNB1/NCAPD2/SMC2/CTNNB1/SPC25/DDX11/DKC1/BRD7/NSMCE4A/LMNA/NABP2",32
"GO:0006606","protein import into nucleus","26/1026","178/18860",0.146067415730337,2.68502091683641,5.41766619820586,4.09586167041432e-06,0.000152813093307218,0.000122243049099892,"RPL23/ZIC1/NPM1/RAN/PHB2/TP53/PTTG1IP/GLI3/NOTCH1/CDK1/STK3/SMO/SMAD3/CDKN1A/ELAVL1/IPO5/APPL2/XBP1/TRIM28/FLNA/BAG3/NUP54/LMNA/NUP35/NUP107/TARDBP",26
"GO:0042770","signal transduction in response to DNA damage","28/1026","200/18860",0.14,2.57348927875244,5.36576435037668,4.1149900101963e-06,0.000152813093307218,0.000122243049099892,"CCND1/RPS27L/NPM1/BARD1/CDK2/STK33/PMAIP1/TP53/PTTG1IP/CLSPN/E2F1/GADD45A/BRCA1/CDK1/GTSE1/FOXM1/CDKN1A/CHEK1/FANCD2/TRIAP1/HIPK2/MSX1/WDR76/UFL1/MDM2/TIPIN/ATAD5/PPM1D",28
"GO:0001666","response to hypoxia","38/1026","317/18860",0.1198738170347,2.20352844958523,5.18327943002599,4.17989421147399e-06,0.000154122482308179,0.000123290496674384,"SOX2/CXCR4/ZFP36L1/TMBIM6/PMAIP1/TP53/AK4/CAPN2/NOTCH1/ACAA2/EGR1/E2F1/NDNF/FOS/CHCHD2/AJUBA/REST/FGFR2/DDIT4/BMP7/VCAM1/HSP90B1/ATF4/SMAD3/CCNA2/ADSL/NFE2L2/CITED2/SUV39H2/AGTRAP/RORA/CCNB1/SDHD/HIPK2/MDM2/LMNA/ABAT/EPHA4",38
"GO:0014706","striated muscle tissue development","47/1026","430/18860",0.109302325581395,2.00920259304592,5.07760072591768,4.25612514127596e-06,0.000155828131052773,0.000124654932788594,"NACA/YBX3/IRX3/CHD7/DLL1/FGFR1/ITGB1/PAX7/ZIC3/CENPF/MYL6/RHOA/NOTCH1/ERBB4/EGR1/MEIS1/LRP2/HEY2/GPX1/CDK1/NR2F2/PROX1/S1PR1/FOS/PDLIM5/FOXP2/SMO/ATF3/SMAD5/FGFR2/BMP7/COL11A1/SMAD3/NR1D2/EGR2/CITED2/CCNB1/HMG20B/MSX1/OBSL1/SAP30/CTNNB1/LEF1/RGS2/SVIL/LMNA/CFL2",47
"GO:0009262","deoxyribonucleotide metabolic process","12/1026","46/18860",0.260869565217391,4.7953216374269,6.18152403056189,4.38860941183012e-06,0.000158141357915931,0.000126505401874013,"TYMS/NT5C/RRM2/DUT/DCTD/UNG/ADK/RRM1/PNP/DERA/DTYMK/NUDT15",12
"GO:0045607","regulation of inner ear auditory receptor cell differentiation","6/1026","10/18860",0.6,11.0292397660819,7.60888405293315,4.44097677548104e-06,0.000158141357915931,0.000126505401874013,"HES5/HES1/DLL1/NOTCH1/HEY2/MYCL",6
"GO:0045631","regulation of mechanoreceptor differentiation","6/1026","10/18860",0.6,11.0292397660819,7.60888405293315,4.44097677548104e-06,0.000158141357915931,0.000126505401874013,"HES5/HES1/DLL1/NOTCH1/HEY2/MYCL",6
"GO:2000980","regulation of inner ear receptor cell differentiation","6/1026","10/18860",0.6,11.0292397660819,7.60888405293315,4.44097677548104e-06,0.000158141357915931,0.000126505401874013,"HES5/HES1/DLL1/NOTCH1/HEY2/MYCL",6
"GO:0021543","pallium development","28/1026","201/18860",0.139303482587065,2.56068584950491,5.33553494387289,4.53804535525958e-06,0.000159426971254547,0.000127533830073945,"MDK/NTRK2/ZIC1/ID4/ASCL1/RAN/POU3F2/CDK6/HDAC1/ZIC3/RHOA/GLI3/PAX6/EZH2/PROX1/FOS/FOXP2/SMO/ASPM/CTNNB1/DLX2/TRA2B/LEF1/FLNA/IGF2BP1/MFSD2A/FILIP1/FXR1",28
"GO:0050769","positive regulation of neurogenesis","31/1026","235/18860",0.131914893617021,2.42486831736552,5.27192410803155,4.53840964525352e-06,0.000159426971254547,0.000127533830073945,"CXCR4/NAP1L1/MDK/NTRK2/ID4/METRN/ASCL1/RND2/HES1/HDAC1/ITGB1/PPP1CC/CRABP2/GLI3/NOTCH1/E2F1/PAX6/LRP2/SMO/ASPM/QKI/EGR2/CUX1/EPHB2/OBSL1/CTNNB1/FZD3/UFL1/MAP2K2/FXR1/EPHA4",31
"GO:0009069","serine family amino acid metabolic process","10/1026","32/18860",0.3125,5.74439571150097,6.44261869535613,4.67400599868729e-06,0.000161374234821373,0.00012909154630531,"PHGDH/PSAT1/SHMT2/CDO1/MPST/PSPH/CTH/GCSH/SEPHS1/GLDC",10
"GO:0007052","mitotic spindle organization","22/1026","137/18860",0.160583941605839,2.95186465758882,5.49959735965172,4.68696084978405e-06,0.000161374234821373,0.00012909154630531,"RAN/BIRC5/RHOA/CDC20/UHRF1/NUF2/MYBL2/CENPH/KIFC1/AURKB/TPX2/CDCA8/CCNB1/AAAS/BCCIP/FLNA/SPC25/RCC1/PSRC1/GPSM2/PRC1/RACGAP1",22
"GO:0051225","spindle assembly","22/1026","137/18860",0.160583941605839,2.95186465758882,5.49959735965172,4.68696084978405e-06,0.000161374234821373,0.00012909154630531,"RPS3/CCNB2/BIRC5/RHOA/CDC20/UHRF1/MYBL2/ASPM/KIFC1/AURKB/FBXO5/TPX2/CDCA8/AAAS/BCCIP/FLNA/RCC1/GPSM2/SKA2/PRC1/HAUS6/RACGAP1",22
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","40/1026","344/18860",0.116279069767442,2.13744956707013,5.10677136441227,4.99090589675724e-06,0.00016959293958981,0.000135666110753958,"HNRNPA1/SNRPF/NPM1/SCAF11/SNRPE/SRSF3/SRSF9/CLNS1A/MAGOH/HNRNPA1L2/SNRPD2/SNRPB/PTBP1/SNRPG/SRSF2/PABPC1/PRDX6/QKI/REST/SNRPD1/PCBP4/LSM6/PPIL3/RBMX/SNRPD3/LSM7/NSRP1/LSM8/SRSF10/TRA2B/SNRPA/PNN/DHX40/NOVA1/HNRNPF/WBP4/MAGOHB/DHX15/RSRC1/SART3",40
"GO:0000398","mRNA splicing, via spliceosome","40/1026","344/18860",0.116279069767442,2.13744956707013,5.10677136441227,4.99090589675724e-06,0.00016959293958981,0.000135666110753958,"HNRNPA1/SNRPF/NPM1/SCAF11/SNRPE/SRSF3/SRSF9/CLNS1A/MAGOH/HNRNPA1L2/SNRPD2/SNRPB/PTBP1/SNRPG/SRSF2/PABPC1/PRDX6/QKI/REST/SNRPD1/PCBP4/LSM6/PPIL3/RBMX/SNRPD3/LSM7/NSRP1/LSM8/SRSF10/TRA2B/SNRPA/PNN/DHX40/NOVA1/HNRNPF/WBP4/MAGOHB/DHX15/RSRC1/SART3",40
"GO:1901657","glycosyl compound metabolic process","15/1026","71/18860",0.211267605633803,3.88353512890207,5.83863353323901,5.06452409424045e-06,0.000170977017960754,0.000136773306195106,"MTAP/CDK1/TK1/TYW3/FUCA2/PRTFDC1/NME4/DCTD/ADK/AKR7A2/PGM2/PNP/DERA/DTYMK/OARD1",15
"GO:0051438","regulation of ubiquitin-protein transferase activity","9/1026","26/18860",0.346153846153846,6.36302294197031,6.56347257975099,5.42981716380852e-06,0.00018212657699768,0.000145692411641477,"RPS7/RPL5/RPL23/RPL11/RPS2/UBE2C/MAD2L1/CDC20/FBXO5",9
"GO:0010718","positive regulation of epithelial to mesenchymal transition","14/1026","63/18860",0.222222222222222,4.08490361706736,5.88269366079266,5.57283515037898e-06,0.000183226797600454,0.000146572534661401,"MDK/PDPN/CRB2/WWTR1/JAG1/NOTCH1/EZH2/EMP2/TCF7L2/BMP7/SMAD3/FERMT2/CTNNB1/LEF1",14
"GO:0009116","nucleoside metabolic process","12/1026","47/18860",0.25531914893617,4.69329351748165,6.08054286592695,5.60358930918871e-06,0.000183226797600454,0.000146572534661401,"MTAP/CDK1/TK1/PRTFDC1/NME4/DCTD/ADK/PGM2/PNP/DERA/DTYMK/OARD1",12
"GO:0010463","mesenchymal cell proliferation","12/1026","47/18860",0.25531914893617,4.69329351748165,6.08054286592695,5.60358930918871e-06,0.000183226797600454,0.000146572534661401,"SOX9/ZEB1/FGFR1/FOXP2/GPC3/SMO/FGFR2/BMP7/MSX1/CTNNB1/LMNA/ARHGAP5",12
"GO:1902692","regulation of neuroblast proliferation","12/1026","47/18860",0.25531914893617,4.69329351748165,6.08054286592695,5.60358930918871e-06,0.000183226797600454,0.000146572534661401,"ID4/ITGB1/TP53/GLI3/NOTCH1/PAX6/PROX1/SMO/ASPM/CTNNB1/FZD3/CTNNA1",12
"GO:0002064","epithelial cell development","30/1026","226/18860",0.132743362831858,2.44009729338095,5.22398158848505,5.6695136175881e-06,0.000184223758111503,0.000147370054625596,"VIM/EDNRB/SOX9/RAB13/DLL1/MSN/RDX/CDK6/ID1/TJP1/JAG1/MAGI1/NOTCH1/PAX6/GPX1/PROX1/SMO/FRZB/ATF4/COL18A1/FAT1/TNFRSF1A/EZR/XBP1/RILPL2/FLNA/VEZF1/E2F4/AMOTL2/LUZP1",30
"GO:0008608","attachment of spindle microtubules to kinetochore","13/1026","55/18860",0.236363636363636,4.34485202906256,5.9584076888773,5.80997550418136e-06,0.000187615295939372,0.00015008312008513,"CDT1/BIRC5/NUF2/CDK1/AURKB/CDCA8/CCNB1/DSN1/RCC2/BOD1/SPC25/SKA2/RACGAP1",13
"GO:0050684","regulation of mRNA processing","22/1026","139/18860",0.158273381294964,2.90939178481776,5.41934198290788,5.97228747265623e-06,0.000190490322517422,0.000152383001643299,"ZFP36L1/HNRNPA1/NPM1/SRSF3/SRSF9/BARD1/CLNS1A/MAGOH/PTBP1/SRSF2/PRDX6/QKI/REST/PCBP4/RBMX/CCNB1/NSRP1/SRSF10/TRA2B/CDC73/NOVA1/MAGOHB",22
"GO:0072175","epithelial tube formation","22/1026","139/18860",0.158273381294964,2.90939178481776,5.41934198290788,5.97228747265623e-06,0.000190490322517422,0.000152383001643299,"HES5/RPS7/IRX3/TGIF1/SOX9/TEAD2/IRX1/SFRP2/IRX2/LRP2/PROX1/STK3/LMO4/FGFR2/BMP7/CITED2/PTCH1/CTNNB1/TULP3/FZD3/PTK7/LUZP1",22
"GO:0048715","negative regulation of oligodendrocyte differentiation","7/1026","15/18860",0.466666666666667,8.57829759584146,7.04251602563823,6.0463403880512e-06,0.000191676363887062,0.000153331777106484,"HES5/ID4/HES1/TMEM98/NOTCH1/CTNNB1/DLX2",7
"GO:0021872","forebrain generation of neurons","17/1026","90/18860",0.188888888888889,3.47216807450726,5.6386578353742,6.08402681828657e-06,0.000191702154110739,0.000153352408032218,"ID4/ASCL1/HES1/B2M/FGFR1/RHOA/GLI3/ERBB4/PAX6/NDNF/PROX1/ASPM/FGFR2/DLX2/LEF1/TOX/C21orf91",17
"GO:0090090","negative regulation of canonical Wnt signaling pathway","23/1026","150/18860",0.153333333333333,2.81858349577648,5.36352872250816,6.38540001423534e-06,0.000199986112494033,0.000159979172201927,"SOX2/MDK/SOX9/IGFBP2/HDAC1/ANKRD6/SFRP2/WWTR1/GLI3/NOTCH1/TPBG/EGR1/TCF7L2/STK3/GPC3/FRZB/G3BP1/TLE4/CTNNB1/KREMEN1/ZNRF3/DDIT3/TLE1",23
"GO:0000375","RNA splicing, via transesterification reactions","40/1026","348/18860",0.114942528735632,2.11288118124174,5.02597563913566,6.60909073715269e-06,0.000205752471511718,0.000164591979215192,"HNRNPA1/SNRPF/NPM1/SCAF11/SNRPE/SRSF3/SRSF9/CLNS1A/MAGOH/HNRNPA1L2/SNRPD2/SNRPB/PTBP1/SNRPG/SRSF2/PABPC1/PRDX6/QKI/REST/SNRPD1/PCBP4/LSM6/PPIL3/RBMX/SNRPD3/LSM7/NSRP1/LSM8/SRSF10/TRA2B/SNRPA/PNN/DHX40/NOVA1/HNRNPF/WBP4/MAGOHB/DHX15/RSRC1/SART3",40
"GO:0045667","regulation of osteoblast differentiation","24/1026","161/18860",0.149068322981366,2.74018379281537,5.31872451203309,6.66384014269237e-06,0.000206222052987248,0.000164967621577554,"SOX9/ID3/CLIC1/IGFBP2/CDK6/ID1/SFRP2/WWTR1/GLI3/JAG1/NOTCH1/SMAD5/REST/FGFR2/BMP7/ATRAID/ATF4/SMAD3/FBXO5/PTCH1/FERMT2/TWSG1/CTNNB1/CEBPB",24
"GO:1902806","regulation of cell cycle G1/S phase transition","28/1026","206/18860",0.135922330097087,2.49853328034217,5.18707641434772,7.31563410943111e-06,0.000225053146360547,0.000180031581229289,"SOX2/CCND1/RPS27L/RDX/CDK2/ACTL6A/TP53/E2F1/EZH2/RRM2/CDC6/WEE1/CTDSP1/CDKN1A/BTN2A2/APPL2/CTDSP2/TRIAP1/TCF3/DDX3X/RRM1/CDC73/CCND2/PSME1/CPSF3/BRD7/MDM2/PSME2",28
"GO:0019827","stem cell population maintenance","27/1026","195/18860",0.138461538461538,2.54520917678812,5.20234580428605,7.4904911347451e-06,0.000229076843585528,0.000183250343488408,"SOX2/HES5/TPT1/TET1/HES1/ZFP36L2/SOX9/DLL1/HDAC1/ACTL6A/ZIC3/JAG1/NOTCH1/RBBP7/PROX1/SMO/ASPM/REST/BMP7/ELAVL1/FANCD2/MED30/SAP30/CTNNB1/SS18/CDC73/IGF2BP1",27
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","19/1026","111/18860",0.171171171171171,3.14647981314648,5.44011239882521,7.98572568568681e-06,0.000242794080935004,0.000194223466815319,"RPS3/TPT1/RPS27L/CLU/SFRP2/TP53/E2F1/BRCA1/BCL2L12/MCL1/DDIT4/UACA/CDKN1A/TNFRSF1A/TRIAP1/HIPK2/URI1/AEN/ATAD5",19
"GO:0046822","regulation of nucleocytoplasmic transport","20/1026","121/18860",0.165289256198347,3.03835806228151,5.39521286887241,8.03274635125891e-06,0.000242803769070901,0.000194231216853268,"ZIC1/RAN/BARD1/PPP1CC/GLI3/ANP32B/CDK1/SMO/SMAD3/IPO5/AAAS/CPSF6/XBP1/NEAT1/TRIM28/FLNA/WNK1/BAG3/MDM2/TARDBP",20
"GO:0048762","mesenchymal cell differentiation","34/1026","278/18860",0.122302158273381,2.24816637917736,5.02871797424029,8.58488050873893e-06,0.000256510308993872,0.000205195782758787,"RPS7/MDK/EDNRB/PDPN/HES1/SOX9/CRB2/FGFR1/SFRP2/WWTR1/JAG1/NOTCH1/ERBB4/EZH2/EMP2/TCF7L2/HEY2/EPHA3/SMO/QKI/FGFR2/FRZB/BMP7/SMAD3/EFNB1/CITED2/FERMT2/PEF1/MSX1/CTNNB1/TRIM28/LEF1/SLC39A10/EPHA4",34
"GO:0060828","regulation of canonical Wnt signaling pathway","34/1026","278/18860",0.122302158273381,2.24816637917736,5.02871797424029,8.58488050873893e-06,0.000256510308993872,0.000205195782758787,"SOX2/MDK/RPS12/SOX9/WLS/IGFBP2/HDAC1/ANKRD6/SFRP2/WWTR1/GLI3/NOTCH1/TPBG/EGR1/TCF7L2/LGR4/TBL1X/STK3/GPC3/ASPM/FGFR2/FRZB/SMAD3/G3BP1/TLE4/GPRC5B/CTNNB1/KREMEN1/DDX3X/WNK1/ZNRF3/DDIT3/TLE1/PTK7",34
"GO:0045839","negative regulation of mitotic nuclear division","13/1026","57/18860",0.228070175438596,4.1924010806744,5.78961831472377,8.85826926561753e-06,0.000263166525211117,0.000210520432291458,"BIRC5/CENPF/MAD2L1/ZWINT/CDC20/NUF2/BMP7/AURKB/FBXO5/CHEK1/CDCA8/CCNB1/SPC25",13
"GO:0035148","tube formation","23/1026","153/18860",0.150326797385621,2.76331715272204,5.25270128789693,8.94108274029495e-06,0.000264117552084054,0.000211281207577185,"HES5/RPS7/IRX3/TGIF1/SOX9/TEAD2/IRX1/SFRP2/IRX2/NOTCH1/LRP2/PROX1/STK3/LMO4/FGFR2/BMP7/CITED2/PTCH1/CTNNB1/TULP3/FZD3/PTK7/LUZP1",23
"GO:0051444","negative regulation of ubiquitin-protein transferase activity","6/1026","11/18860",0.545454545454545,10.026581605529,7.18264046077373,9.31887156380789e-06,0.0002737221088149,0.00021896438625397,"RPS7/RPL5/RPL23/RPL11/MAD2L1/FBXO5",6
"GO:0031647","regulation of protein stability","44/1026","404/18860",0.108910891089109,2.00200721826569,4.8831646880221,9.37587749049009e-06,0.000273849365578977,0.000219066185481528,"RPS7/GAPDH/RPL5/RPL23/RPL11/NPM1/CLU/PHB2/ID1/CMTM6/PEX2/PLPP3/TP53/ADGRV1/SERF2/HSPD1/TBL1X/STK3/SMO/GSN/CRTAP/SMAD3/PTGES3/PFN2/USP1/XBP1/PDCL3/NAA16/URI1/MSX1/DAZAP2/SH3GLB1/TNIP2/CDC73/FLNA/BAG3/RPAP3/UFL1/MDM2/USP13/LMNA/LAMP2/TARDBP/EPHA4",44
"GO:0030902","hindbrain development","24/1026","165/18860",0.145454545454545,2.67375509480773,5.1794038925202,1.02169567748792e-05,0.000291024746208862,0.000232805655393489,"MDK/ASCL1/HES1/DLL1/WLS/ITGB1/TP53/EZH2/GRID2/PROX1/FOXP2/SMO/AHI1/BMP7/EGR2/RORA/GLI2/GPX4/EPHB2/CTNNB1/LEF1/FLNA/PSMG1/ABAT",24
"GO:0009263","deoxyribonucleotide biosynthetic process","7/1026","16/18860",0.4375,8.04215399610136,6.75908006483892,1.02438023766535e-05,0.000291024746208862,0.000232805655393489,"TYMS/RRM2/DUT/DCTD/ADK/RRM1/DTYMK",7
"GO:0009265","2'-deoxyribonucleotide biosynthetic process","7/1026","16/18860",0.4375,8.04215399610136,6.75908006483892,1.02438023766535e-05,0.000291024746208862,0.000232805655393489,"TYMS/RRM2/DUT/DCTD/ADK/RRM1/DTYMK",7
"GO:0036260","RNA capping","7/1026","16/18860",0.4375,8.04215399610136,6.75908006483892,1.02438023766535e-05,0.000291024746208862,0.000232805655393489,"SNRPF/SNRPE/SNRPD2/SNRPB/SNRPG/SNRPD1/SNRPD3",7
"GO:0046385","deoxyribose phosphate biosynthetic process","7/1026","16/18860",0.4375,8.04215399610136,6.75908006483892,1.02438023766535e-05,0.000291024746208862,0.000232805655393489,"TYMS/RRM2/DUT/DCTD/ADK/RRM1/DTYMK",7
"GO:0036293","response to decreased oxygen levels","38/1026","330/18860",0.115151515151515,2.11672278338945,4.90877658656095,1.07062924402055e-05,0.000302510947807762,0.000241994058531189,"SOX2/CXCR4/ZFP36L1/TMBIM6/PMAIP1/TP53/AK4/CAPN2/NOTCH1/ACAA2/EGR1/E2F1/NDNF/FOS/CHCHD2/AJUBA/REST/FGFR2/DDIT4/BMP7/VCAM1/HSP90B1/ATF4/SMAD3/CCNA2/ADSL/NFE2L2/CITED2/SUV39H2/AGTRAP/RORA/CCNB1/SDHD/HIPK2/MDM2/LMNA/ABAT/EPHA4",38
"GO:0051983","regulation of chromosome segregation","21/1026","134/18860",0.156716417910448,2.88077158069303,5.24052229459584,1.12971557560164e-05,0.000317480609597455,0.000253969060552038,"BIRC5/ACTL6A/CENPF/UBE2C/MAD2L1/SMC4/ZWINT/CDC20/NUF2/RMI2/CDK1/CDC6/AURKB/FBXO5/CDCA8/CCNB1/NCAPD2/RCC2/SMC2/SPC25/BRD7",21
"GO:0048592","eye morphogenesis","25/1026","177/18860",0.141242937853107,2.5963370447462,5.1179559994343,1.13618807728058e-05,0.000317582893214071,0.000254050882475131,"NTRK2/SOX9/CRB2/IRX5/DLL1/ZEB1/GLI3/JAG1/NOTCH1/MEIS1/PAX6/TSPAN12/PROX1/SDK2/AHI1/BMP7/ATF4/FAT1/CITED2/RPGR/HIPK2/EPHB2/CTNNB1/MFAP2/MFSD2A",25
"GO:0050000","chromosome localization","20/1026","124/18860",0.161290322580645,2.96484939948437,5.26514458400433,1.17176683969583e-05,0.00032432472583565,0.000259444020970966,"CDT1/BIRC5/CENPF/ZWINT/NUF2/CDK1/CENPQ/KIFC1/AURKB/CDCA8/CCNB1/DSN1/RCC2/BOD1/SPC25/PSRC1/SKA2/LMNA/RRS1/RACGAP1",20
"GO:0061326","renal tubule development","18/1026","104/18860",0.173076923076923,3.18151147098515,5.35072570289303,1.17278415959035e-05,0.00032432472583565,0.000259444020970966,"HES5/IRX3/HES1/SOX9/DLL1/IRX1/WWTR1/IRX2/GLI3/JAG1/C1orf54/NOTCH1/LGR4/GPC3/SMO/AHI1/PTCH1/CTNNB1",18
"GO:0003279","cardiac septum development","19/1026","114/18860",0.166666666666667,3.06367771280052,5.30088793189885,1.1886931280974e-05,0.000325263977525179,0.000260195376682152,"CHD7/HES1/TP53/JAG1/NOTCH1/ADAMTS6/LRP2/HEY2/PROX1/LMO4/SMO/FGFR2/BMP7/CITED2/FZD2/SNX17/MDM2/PTK7/LUZP1",19
"GO:0048144","fibroblast proliferation","19/1026","114/18860",0.166666666666667,3.06367771280052,5.30088793189885,1.1886931280974e-05,0.000325263977525179,0.000260195376682152,"TGIF1/GSTP1/PAWR/DACH1/CKS2/CDK4/CDK6/PEX2/TP53/E2F1/GPX1/CDK1/CDC6/CDKN1A/CCNA2/CCNB1/FBLN1/CTNNB1/CDC73",19
"GO:0090307","mitotic spindle assembly","15/1026","76/18860",0.197368421052632,3.62803939673746,5.50621616727691,1.21877109154414e-05,0.000330020359632187,0.000264000251244019,"BIRC5/RHOA/CDC20/UHRF1/MYBL2/KIFC1/AURKB/TPX2/CDCA8/AAAS/BCCIP/FLNA/RCC1/PRC1/RACGAP1",15
